SNo;Name;Symbol;Date;High;Low;Open;Close;Volume;Marketcap;Rank
21;Bitcoin;BTC;19/05/2013;124.5;119.57;123.21;121.99;0.00;1363204703;1
22;Bitcoin;BTC;20/05/2013;123.62;120.12;122.5;122;0.00;1363709900;1
23;Bitcoin;BTC;21/05/2013;123;121.21;122.02;122.88;0.00;1374013440;1
24;Bitcoin;BTC;22/05/2013;124;122;122.89;123.89;0.00;1385778993;1
25;Bitcoin;BTC;23/05/2013;126.93;123.1;123.8;126.7;0.00;1417769833;1
26;Bitcoin;BTC;24/05/2013;133.85;125.72;126.3;133.2;0.00;1491070770;1
27;Bitcoin;BTC;25/05/2013;133.22;128.9;133.1;131.98;0.00;1477958233;1
28;Bitcoin;BTC;26/05/2013;136;130.62;131.99;133.48;0.00;1495293015;1
29;Bitcoin;BTC;27/05/2013;135.46;124.7;133.5;129.74;0.00;1454029510;1
30;Bitcoin;BTC;28/05/2013;130.58;125.6;129.77;129;0.00;1446189975;1
31;Bitcoin;BTC;29/05/2013;132.59;127.66;129;132.3;0.00;1483734578;1
32;Bitcoin;BTC;30/05/2013;132.25;127;132.25;128.8;0.00;1445053941;1
33;Bitcoin;BTC;31/05/2013;129.9;126.4;128.8;129;0.00;1447870200;1
34;Bitcoin;BTC;1/06/2013;129.78;127.2;128.82;129.3;0.00;1451916165;1
35;Bitcoin;BTC;2/06/2013;129.4;115.05;129.3;122.29;0.00;1373837500;1
36;Bitcoin;BTC;3/06/2013;122.5;116;122.5;122.22;0.00;1373708058;1
37;Bitcoin;BTC;4/06/2013;123.84;119.1;120.74;121.42;0.00;1365337545;1
38;Bitcoin;BTC;5/06/2013;123.47;119.9;121.4;121.65;0.00;1368486469;1
39;Bitcoin;BTC;6/06/2013;123.1;117.25;121.9;118;0.00;1327960200;1
40;Bitcoin;BTC;7/06/2013;119;106.42;118.97;111.5;0.00;1255258638;1
41;Bitcoin;BTC;8/06/2013;111.42;107.3;111;108.3;0.00;1219717920;1
42;Bitcoin;BTC;9/06/2013;108.99;88.5;107.89;100;0.00;1126642500;1
43;Bitcoin;BTC;10/06/2013;110.1;95;100.44;106.35;0.00;1198638945;1
44;Bitcoin;BTC;11/06/2013;109.6;104;106.35;108.9;0.00;1227874725;1
45;Bitcoin;BTC;12/06/2013;111.79;106.73;109;108.15;0.00;1219969853;1
46;Bitcoin;BTC;13/06/2013;110.3;100.53;108.78;104;0.00;1173637400;1
47;Bitcoin;BTC;14/06/2013;104.7;98;103.95;99.98;0.00;1128709292;1
48;Bitcoin;BTC;15/06/2013;103.7;98;100;99.99;0.00;1129245604;1
49;Bitcoin;BTC;16/06/2013;101.6;98.95;99.8;99.51;0.00;1124306272;1
50;Bitcoin;BTC;17/06/2013;102.21;99;99.9;101.7;0.00;1149418485;1
51;Bitcoin;BTC;18/06/2013;111.11;101.03;101.95;107.4;0.00;1214216070;1
52;Bitcoin;BTC;19/06/2013;110.22;105.75;107.05;108.25;0.00;1224193838;1
53;Bitcoin;BTC;20/06/2013;114.3;107.5;108.25;110.15;0.00;1246104920;1
54;Bitcoin;BTC;21/06/2013;114.99;107.68;111.29;109.5;0.00;1239214238;1
55;Bitcoin;BTC;22/06/2013;109.96;107.51;109.5;108.3;0.00;1226110328;1
56;Bitcoin;BTC;23/06/2013;108.8;106.23;108.2;107.6;0.00;1218626490;1
57;Bitcoin;BTC;24/06/2013;108.33;100.98;107.9;102.74;0.00;1163935726;1
58;Bitcoin;BTC;25/06/2013;106.47;101.01;102.09;103.95;0.00;1178086140;1
59;Bitcoin;BTC;26/06/2013;105.49;102.79;103.33;104;0.00;1179105200;1
60;Bitcoin;BTC;27/06/2013;104;101.1;104;101.44;0.00;1150468023;1
61;Bitcoin;BTC;28/06/2013;101.74;92.33;101.74;94.65;0.00;1073887457;1
62;Bitcoin;BTC;29/06/2013;99.99;93;94.66;94.99;0.00;1078198524;1
63;Bitcoin;BTC;30/06/2013;98.12;94.22;95;96.61;0.00;1096957771;1
64;Bitcoin;BTC;1/07/2013;97.66;86.3;97.51;88.05;0.00;1000065296;1
65;Bitcoin;BTC;2/07/2013;92.3;87.51;88.05;90.13;0.00;1024082228;1
66;Bitcoin;BTC;3/07/2013;90.98;76.98;90.4;77.53;0.00;881233115.5;1
67;Bitcoin;BTC;4/07/2013;83.11;72;78.89;80.53;0.00;915618608.9;1
68;Bitcoin;BTC;5/07/2013;80;65.53;79.99;68.43;0.00;778411178.9;1
69;Bitcoin;BTC;6/07/2013;75;66.82;68.5;70.28;0.00;799741618.5;1
70;Bitcoin;BTC;7/07/2013;74.56;66.62;68.75;74.56;0.00;848838978.9;1
71;Bitcoin;BTC;8/07/2013;80;72.6;76.5;76.52;0.00;871457940.1;1
72;Bitcoin;BTC;9/07/2013;78.3;72.52;76;76.69;0.00;873841849.3;1
73;Bitcoin;BTC;10/07/2013;87;76.2;76.72;86.76;0.00;988957719;1
74;Bitcoin;BTC;11/07/2013;90.28;85.08;88;88.98;0.00;1014650063;1
75;Bitcoin;BTC;12/07/2013;104;88.17;88.98;93.59;0.00;1067634684;1
76;Bitcoin;BTC;13/07/2013;98.25;88.06;93.99;98.13;0.00;1119796120;1
77;Bitcoin;BTC;14/07/2013;98.7;92.86;98.7;94.69;0.00;1080917760;1
78;Bitcoin;BTC;15/07/2013;101.9;93.11;93.61;98.4;0.00;1123658944;1
79;Bitcoin;BTC;16/07/2013;99.86;96.14;98.89;97.45;0.00;1113217032;1
80;Bitcoin;BTC;17/07/2013;99.97;96.18;96.71;98.5;0.00;1125658000;1
81;Bitcoin;BTC;18/07/2013;98.8;86.2;98.5;90.58;0.00;1035512825;1
82;Bitcoin;BTC;19/07/2013;95.2;87.8;90.07;92.17;0.00;1054083771;1
83;Bitcoin;BTC;20/07/2013;93.1;89.27;92;89.39;0.00;1022707665;1
84;Bitcoin;BTC;21/07/2013;91.95;88;89.82;90.76;0.00;1038798980;1
85;Bitcoin;BTC;22/07/2013;92;90.08;92;91.61;0.00;1048939081;1
86;Bitcoin;BTC;23/07/2013;96.82;91.6;91.6;95.56;0.00;1094484058;1
87;Bitcoin;BTC;24/07/2013;95.99;93;95.56;94.51;0.00;1082848325;1
88;Bitcoin;BTC;25/07/2013;97.33;93.87;94.5;96.9;0.00;1110587858;1
89;Bitcoin;BTC;26/07/2013;97.47;96;96.95;96.02;0.00;1100902800;1
90;Bitcoin;BTC;27/07/2013;97;93;96.02;94.12;0.00;1079491697;1
91;Bitcoin;BTC;28/07/2013;100.58;94;94.4;99.76;0.00;1144602838;1
92;Bitcoin;BTC;29/07/2013;102.5;98.46;98.6;101.2;0.00;1161619140;1
93;Bitcoin;BTC;30/07/2013;107.99;100.47;101.49;107.99;0.00;1240092366;1
94;Bitcoin;BTC;31/07/2013;111.34;103.88;107.95;106.09;0.00;1218777834;1
95;Bitcoin;BTC;1/08/2013;108;103.01;106.21;104;0.00;1195225200;1
96;Bitcoin;BTC;2/08/2013;108;101.21;104.86;104.5;0.00;1201487185;1
97;Bitcoin;BTC;3/08/2013;105.78;102;104.5;104;0.00;1196226508;1
98;Bitcoin;BTC;4/08/2013;105.95;103.52;104.95;105.14;0.00;1209797378;1
99;Bitcoin;BTC;5/08/2013;107.77;105;105.12;106.22;0.00;1222677176;1
100;Bitcoin;BTC;6/08/2013;107.38;105.56;106.72;106.75;0.00;1229098150;1
101;Bitcoin;BTC;7/08/2013;106.75;106.75;106.75;106.75;0.00;1229098150;1
102;Bitcoin;BTC;8/08/2013;106.75;101.26;106.75;103;0.00;1187105900;1
103;Bitcoin;BTC;9/08/2013;105.75;101.93;103.07;102.8;0.00;1185307130;1
104;Bitcoin;BTC;10/08/2013;103.9;102.41;102.8;103;0.00;1188153925;1
105;Bitcoin;BTC;11/08/2013;105.19;102.75;103;105;0.00;1211789250;1
106;Bitcoin;BTC;12/08/2013;108;103.5;105;106.64;0.00;1231248581;1
107;Bitcoin;BTC;13/08/2013;109.35;104.65;106.99;109;0.00;1259042650;1
108;Bitcoin;BTC;14/08/2013;115;108;109.56;112.56;0.00;1300656724;1
109;Bitcoin;BTC;15/08/2013;113.25;109;112.56;109.99;0.00;1271404657;1
110;Bitcoin;BTC;16/08/2013;112.3;108.52;110;108.99;0.00;1260352119;1
111;Bitcoin;BTC;17/08/2013;113.75;108.22;108.99;113.5;0.00;1312996375;1
112;Bitcoin;BTC;18/08/2013;114.69;112;112.75;113.5;0.00;1313544013;1
113;Bitcoin;BTC;19/08/2013;123.06;111.77;113.38;119;0.00;1377725475;1
114;Bitcoin;BTC;20/08/2013;123.01;117.51;119;121.21;0.00;1403829641;1
115;Bitcoin;BTC;21/08/2013;124.91;119.68;121.21;123.3;0.00;1428698678;1
116;Bitcoin;BTC;22/08/2013;123.5;120.6;123.3;121.15;0.00;1404437433;1
117;Bitcoin;BTC;23/08/2013;122;118.44;122;118.5;0.00;1374309422;1
118;Bitcoin;BTC;24/08/2013;121.39;118.02;118.51;120.04;0.00;1392768092;1
119;Bitcoin;BTC;25/08/2013;122.99;119.17;119.6;122.11;0.00;1417198897;1
120;Bitcoin;BTC;26/08/2013;122.75;119.93;122.11;120.06;0.00;1393847159;1
121;Bitcoin;BTC;27/08/2013;127.24;120.07;120.07;126.5;0.00;1469193138;1
122;Bitcoin;BTC;28/08/2013;127.32;122.62;126.48;122.62;0.00;1424675798;1
123;Bitcoin;BTC;29/08/2013;123.7;122.21;122.62;122.39;0.00;1422584866;1
124;Bitcoin;BTC;30/08/2013;135.75;120.99;122.35;133.49;0.00;1552288465;1
125;Bitcoin;BTC;31/08/2013;140.89;132.72;133.09;135.35;0.00;1574672051;1
126;Bitcoin;BTC;1/09/2013;145.81;134.81;135.14;138.34;0.00;1610215347;1
127;Bitcoin;BTC;2/09/2013;146.5;134.89;138.63;135.85;0.00;1581969854;1
128;Bitcoin;BTC;3/09/2013;138.34;133;135.61;136.77;0.00;1593346565;1
129;Bitcoin;BTC;4/09/2013;144.5;123.61;136.53;126.74;0.00;1477012118;1
130;Bitcoin;BTC;5/09/2013;131.44;121.83;126.76;126.43;0.00;1473965191;1
131;Bitcoin;BTC;6/09/2013;127.34;119.15;126.49;119.15;0.00;1389646450;1
132;Bitcoin;BTC;7/09/2013;125.94;118.46;118.89;124.15;0.00;1448411494;1
133;Bitcoin;BTC;8/09/2013;124.72;120.49;124.13;121.66;0.00;1419836072;1
134;Bitcoin;BTC;9/09/2013;129.06;119.75;121.86;127.11;0.00;1484085516;1
135;Bitcoin;BTC;10/09/2013;129.74;125.9;127.27;125.91;0.00;1470679164;1
136;Bitcoin;BTC;11/09/2013;137.83;123.27;125.89;135.25;0.00;1580450350;1
137;Bitcoin;BTC;12/09/2013;136.08;131.81;135.55;133.13;0.00;1556386219;1
138;Bitcoin;BTC;13/09/2013;137.58;132.27;132.83;134.98;0.00;1578699084;1
139;Bitcoin;BTC;14/09/2013;135.85;128.87;135.01;129.22;0.00;1512038756;1
140;Bitcoin;BTC;15/09/2013;131.44;128.26;129.4;130.37;0.00;1526085146;1
141;Bitcoin;BTC;16/09/2013;132.72;129.77;130.86;131.72;0.00;1542395098;1
142;Bitcoin;BTC;17/09/2013;132.76;124.89;131.59;131.66;0.00;1542278406;1
143;Bitcoin;BTC;18/09/2013;133.2;130.54;131.71;131.47;0.00;1540598328;1
144;Bitcoin;BTC;19/09/2013;131.77;128.45;131.37;129.65;0.00;1519883709;1
145;Bitcoin;BTC;20/09/2013;135.62;126.68;129.7;127.04;0.00;1489921944;1
146;Bitcoin;BTC;21/09/2013;128.61;126.24;126.95;127.43;0.00;1495101147;1
147;Bitcoin;BTC;22/09/2013;133.94;126.59;127.87;129.12;0.00;1515584736;1
148;Bitcoin;BTC;23/09/2013;132.73;125.66;128.98;125.95;0.00;1479037148;1
149;Bitcoin;BTC;24/09/2013;127.46;125.39;126.05;127.25;0.00;1494974356;1
150;Bitcoin;BTC;25/09/2013;129.69;127.33;127.38;128.22;0.00;1507033770;1
151;Bitcoin;BTC;26/09/2013;134.93;127.32;128.21;128.38;0.00;1509434269;1
152;Bitcoin;BTC;27/09/2013;134.74;128.49;128.94;133.78;0.00;1573520360;1
153;Bitcoin;BTC;28/09/2013;135.63;132.56;133.77;134.78;0.00;1585878762;1
154;Bitcoin;BTC;29/09/2013;140.61;134.71;134.9;137.34;0.00;1616584505;1
155;Bitcoin;BTC;30/09/2013;138.35;130.27;137.15;133;0.00;1566038425;1
156;Bitcoin;BTC;1/10/2013;134.63;131.55;132.68;132.18;0.00;1557001092;1
157;Bitcoin;BTC;2/10/2013;133.59;102.25;132.05;114.13;0.00;1344930746;1
158;Bitcoin;BTC;3/10/2013;123.63;111.82;114.45;123.63;0.00;1457492615;1
159;Bitcoin;BTC;4/10/2013;130.09;123.41;123.41;129.01;0.00;1521498787;1
160;Bitcoin;BTC;5/10/2013;130.44;128.03;128.63;128.55;0.00;1516777519;1
161;Bitcoin;BTC;6/10/2013;129.66;126.15;128.36;129;0.00;1522686975;1
162;Bitcoin;BTC;7/10/2013;130.27;126.36;129.43;126.94;0.00;1498859918;1
163;Bitcoin;BTC;8/10/2013;127.47;124.71;126.74;126;0.00;1488277350;1
164;Bitcoin;BTC;9/10/2013;131.75;125.58;125.85;130.69;0.00;1544249376;1
165;Bitcoin;BTC;10/10/2013;131.5;129.26;130.67;130.59;0.00;1543701125;1
166;Bitcoin;BTC;11/10/2013;131.81;129.64;130.75;130.9;0.00;1547971040;1
167;Bitcoin;BTC;12/10/2013;135.66;130.56;130.9;135.19;0.00;1599426131;1
168;Bitcoin;BTC;13/10/2013;138.66;134.55;135.19;138.13;0.00;1634968839;1
169;Bitcoin;BTC;14/10/2013;144.12;138.9;139.27;140.52;0.00;1664129178;1
170;Bitcoin;BTC;15/10/2013;145.39;139.13;140.77;145.24;0.00;1720981439;1
171;Bitcoin;BTC;16/10/2013;152.23;142.43;145.65;142.55;0.00;1689851848;1
172;Bitcoin;BTC;17/10/2013;147.42;142.41;142.41;146.25;0.00;1734327563;1
173;Bitcoin;BTC;18/10/2013;155.96;145.57;146.37;155.96;0.00;1850219763;1
174;Bitcoin;BTC;19/10/2013;177.48;155.7;155.91;172.42;0.00;2046457291;1
175;Bitcoin;BTC;20/10/2013;174.91;168.95;171.66;174.61;0.00;2073319140;1
176;Bitcoin;BTC;21/10/2013;184.82;174.8;174.8;182.21;0.00;2164518143;1
177;Bitcoin;BTC;22/10/2013;196.27;182.65;182.65;193.76;0.00;2302910260;1
178;Bitcoin;BTC;23/10/2013;213.62;192.38;193.36;213.62;0.00;2540139399;1
179;Bitcoin;BTC;24/10/2013;217.42;168.52;214.3;198.23;0.00;2358198593;1
180;Bitcoin;BTC;25/10/2013;198.87;168.5;197.69;186.69;0.00;2222012384;1
181;Bitcoin;BTC;26/10/2013;188.41;175.75;187.45;177.32;0.00;2111296044;1
182;Bitcoin;BTC;27/10/2013;196.44;176.6;176.6;196.44;0.00;2339831217;1
183;Bitcoin;BTC;28/10/2013;198.62;192.06;196.21;198.55;0.00;2365837416;1
184;Bitcoin;BTC;29/10/2013;204.79;198.55;198.55;204.39;0.00;2436241934;1
185;Bitcoin;BTC;30/10/2013;209.16;199.97;204.39;199.97;0.00;2384492273;1
186;Bitcoin;BTC;31/10/2013;205.18;198.85;199.83;204;0.00;2433658800;1
187;Bitcoin;BTC;1/11/2013;206.65;202.13;203.9;206.18;0.00;2460742837;1
188;Bitcoin;BTC;2/11/2013;207.76;201.65;205.81;206.22;0.00;2462261645;1
189;Bitcoin;BTC;3/11/2013;215.05;203.99;205.99;215.05;0.00;2568713111;1
190;Bitcoin;BTC;4/11/2013;231.01;213.94;214.66;229.1;0.00;2737659088;1
191;Bitcoin;BTC;5/11/2013;250.66;226.22;229.21;245.24;0.00;2931598960;1
192;Bitcoin;BTC;6/11/2013;263;244.78;244.78;262.5;0.00;3138994688;1
193;Bitcoin;BTC;7/11/2013;304.17;261.55;261.68;296.41;0.00;3545560087;1
194;Bitcoin;BTC;8/11/2013;338.66;296.93;297.85;338.11;0.00;4045494603;1
195;Bitcoin;BTC;9/11/2013;370.82;319.71;338.58;339.11;0.00;4058705857;1
196;Bitcoin;BTC;10/11/2013;350.7;277.24;348.82;326.62;0.00;3910613095;1
197;Bitcoin;BTC;11/11/2013;351.27;311.78;325.41;342.44;0.00;4101635027;1
198;Bitcoin;BTC;12/11/2013;362.81;342.8;343.06;360.33;0.00;4317726291;1
199;Bitcoin;BTC;13/11/2013;414.05;359.8;360.97;407.37;0.00;4883103453;1
200;Bitcoin;BTC;14/11/2013;425.9;395.19;406.41;420.2;0.00;5038817795;1
201;Bitcoin;BTC;15/11/2013;437.89;396.11;419.41;417.95;0.00;5013561020;1
202;Bitcoin;BTC;16/11/2013;450.26;415.57;417.28;440.22;0.00;5282849105;1
203;Bitcoin;BTC;17/11/2013;500.58;440.24;440.96;492.11;0.00;5907842064;1
204;Bitcoin;BTC;18/11/2013;703.78;494.94;496.58;703.56;0.00;8449069629;1
205;Bitcoin;BTC;19/11/2013;806.11;456.39;712.76;584.61;0.00;7022949161;1
206;Bitcoin;BTC;20/11/2013;599.65;448.45;577.98;590.83;0.00;7100077964;1
207;Bitcoin;BTC;21/11/2013;733.4;577.29;594.32;722.43;0.00;8684240726;1
208;Bitcoin;BTC;22/11/2013;780.85;668.13;724.07;771.44;0.00;9276681716;1
209;Bitcoin;BTC;23/11/2013;844.97;771.7;771.7;797.82;0.00;9597335799;1
210;Bitcoin;BTC;24/11/2013;807.36;722.87;795.63;774.25;0.00;9317034156;1
211;Bitcoin;BTC;25/11/2013;810.68;754.43;773.02;799.11;0.00;9619646225;1
212;Bitcoin;BTC;26/11/2013;928.54;800.8;805.73;928.1;0.00;11176110593;1
213;Bitcoin;BTC;27/11/2013;1001.96;891.68;923.85;1001.96;0.00;12069885699;1
214;Bitcoin;BTC;28/11/2013;1077.56;962.17;1003.38;1031.95;0.00;12435823060;1
215;Bitcoin;BTC;29/11/2013;1146.97;1000.64;1042.01;1131.97;0.00;13646039846;1
216;Bitcoin;BTC;30/11/2013;1156.14;1106.61;1129.37;1129.43;0.00;13620389321;1
217;Bitcoin;BTC;1/12/2013;1133.08;801.82;1128.92;955.85;0.00;11531708948;1
218;Bitcoin;BTC;2/12/2013;1055.42;938.41;951.42;1043.33;0.00;12591271606;1
219;Bitcoin;BTC;3/12/2013;1096;1011.21;1046.4;1078.28;0.00;13018451838;1
220;Bitcoin;BTC;4/12/2013;1156.12;1070.16;1077.58;1151.17;0.00;13903428351;1
221;Bitcoin;BTC;5/12/2013;1154.36;897.11;1152.73;1045.11;0.00;12626914509;1
222;Bitcoin;BTC;6/12/2013;1042.38;829.45;1042.38;829.45;0.00;10025645095;1
223;Bitcoin;BTC;7/12/2013;854.64;640.22;835.32;698.23;0.00;8442962249;1
224;Bitcoin;BTC;8/12/2013;802.51;670.88;697.31;795.87;0.00;9627500113;1
225;Bitcoin;BTC;9/12/2013;921.93;780.9;793.8;893.19;0.00;10808715488;1
226;Bitcoin;BTC;10/12/2013;997.23;892.32;892.32;988.51;0.00;11966951486;1
227;Bitcoin;BTC;11/12/2013;1001.58;834.23;989.07;878.48;0.00;10638546534;1
228;Bitcoin;BTC;12/12/2013;901.94;844.95;882.78;873.26;0.00;10578889955;1
229;Bitcoin;BTC;13/12/2013;941.79;860.05;874.98;892.58;0.00;10816819988;1
230;Bitcoin;BTC;14/12/2013;904.65;858.36;899.85;872.6;0.00;10578987915;1
231;Bitcoin;BTC;15/12/2013;886.16;825;875.29;876.12;0.00;10625517651;1
232;Bitcoin;BTC;16/12/2013;882.25;668.25;880.33;705.97;0.00;8565534010;1
233;Bitcoin;BTC;17/12/2013;754.83;630.88;706.37;682.12;0.00;8279623719;1
234;Bitcoin;BTC;18/12/2013;679.32;420.51;678.2;522.7;0.00;6347159168;1
235;Bitcoin;BTC;19/12/2013;707.23;502.89;519.06;691.96;0.00;8406397153;1
236;Bitcoin;BTC;20/12/2013;729.16;595.33;694.22;625.32;0.00;7599576492;1
237;Bitcoin;BTC;21/12/2013;654.27;579.17;619.9;605.66;0.00;7363114611;1
238;Bitcoin;BTC;22/12/2013;666.74;585.64;601.78;617.18;0.00;7505757423;1
239;Bitcoin;BTC;23/12/2013;680.91;611.04;613.06;673.41;0.00;8192487202;1
240;Bitcoin;BTC;24/12/2013;684.39;645.71;672.36;665.58;0.00;8100042042;1
241;Bitcoin;BTC;25/12/2013;682.7;649.48;666.31;682.21;0.00;8305173374;1
242;Bitcoin;BTC;26/12/2013;777.75;683.94;683.94;761.98;0.00;9279735331;1
243;Bitcoin;BTC;27/12/2013;777.51;713.6;763.28;735.07;46862700.00;8955394564;1
244;Bitcoin;BTC;28/12/2013;747.06;705.35;737.98;727.83;32505800.00;8869918644;1
245;Bitcoin;BTC;29/12/2013;748.61;714.44;728.05;745.05;19011300.00;9082103621;1
246;Bitcoin;BTC;30/12/2013;766.6;740.24;741.35;756.13;20707700.00;9217167990;1
247;Bitcoin;BTC;31/12/2013;760.58;738.17;760.32;754.01;20897300.00;9191325349;1
248;Bitcoin;BTC;1/01/2014;775.35;754.97;754.97;771.4;22489400.00;9403308145;1
249;Bitcoin;BTC;2/01/2014;820.31;767.21;773.44;802.39;38489500.00;9781073921;1
250;Bitcoin;BTC;3/01/2014;834.15;789.12;802.85;818.72;37810100.00;9980135396;1
251;Bitcoin;BTC;4/01/2014;859.51;801.67;823.27;859.51;38005000.00;10477362437;1
252;Bitcoin;BTC;5/01/2014;952.4;854.52;858.55;933.53;72898496.00;11379660685;1
253;Bitcoin;BTC;6/01/2014;1017.12;905.71;936.05;953.29;85565696.00;11620533603;1
254;Bitcoin;BTC;7/01/2014;965.74;802;946.49;802;81311696.00;9808299600;1
255;Bitcoin;BTC;8/01/2014;870.68;776.18;795.99;842.72;74175600.00;10310363180;1
256;Bitcoin;BTC;9/01/2014;864.36;804.14;841.47;846.86;59998600.00;10365397028;1
257;Bitcoin;BTC;10/01/2014;871.19;822.6;846.69;868.48;31876800.00;10634081648;1
258;Bitcoin;BTC;11/01/2014;921.48;861.72;867.32;913.95;44754200.00;11195636164;1
259;Bitcoin;BTC;12/01/2014;928.52;851.17;919.6;863.22;39623500.00;10578653198;1
260;Bitcoin;BTC;13/01/2014;861.29;806.05;860.19;841.2;45580900.00;10312375950;1
261;Bitcoin;BTC;14/01/2014;855.69;825.66;843.17;833.27;20829800.00;10218535832;1
262;Bitcoin;BTC;15/01/2014;872.81;830.86;833.12;860.9;28107200.00;10561305975;1
263;Bitcoin;BTC;16/01/2014;866.16;835.63;860.29;835.63;19149300.00;10255185612;1
264;Bitcoin;BTC;17/01/2014;842.91;797.63;834.49;814.64;39031700.00;10000663202;1
265;Bitcoin;BTC;18/01/2014;841.49;816.07;816.07;840;18052700.00;10315662000;1
266;Bitcoin;BTC;19/01/2014;870.96;825.53;839.66;870.96;24365700.00;10699504086;1
267;Bitcoin;BTC;20/01/2014;886.39;853.87;871.39;870.2;27652700.00;10694453430;1
268;Bitcoin;BTC;21/01/2014;881.2;855.93;869.65;863.91;18997300.00;10620283205;1
269;Bitcoin;BTC;22/01/2014;870.15;837.36;867.21;845.59;18453700.00;10399573174;1
270;Bitcoin;BTC;23/01/2014;851.57;819.32;845.46;822.04;15607100.00;10113558120;1
271;Bitcoin;BTC;24/01/2014;822.43;783.58;822.43;797.07;34912000.00;9810138293;1
272;Bitcoin;BTC;25/01/2014;861.45;792.96;796.24;853.61;24303900.00;10509539619;1
273;Bitcoin;BTC;26/01/2014;897.02;844.86;853.68;885.28;32224300.00;10902798632;1
274;Bitcoin;BTC;27/01/2014;893;757.11;884.6;771.39;49233600.00;9503544085;1
275;Bitcoin;BTC;28/01/2014;832.5;766.98;774.02;812.51;44875500.00;10013251364;1
276;Bitcoin;BTC;29/01/2014;836.87;809.85;809.96;826;17984400.00;10182659550;1
277;Bitcoin;BTC;30/01/2014;830.5;799.06;826.02;819.03;29918200.00;10100339387;1
278;Bitcoin;BTC;31/01/2014;831.87;812.6;818.43;829.92;17107900.00;10238411820;1
279;Bitcoin;BTC;1/02/2014;853.52;827.11;828.61;832.58;19668700.00;10275202812;1
280;Bitcoin;BTC;2/02/2014;844.72;820.67;832.9;825.37;11300900.00;10190038654;1
281;Bitcoin;BTC;3/02/2014;826.48;807.22;824.08;823.83;13940100.00;10174774202;1
282;Bitcoin;BTC;4/02/2014;840.17;820.94;823.77;827.96;16609700.00;10229342305;1
283;Bitcoin;BTC;5/02/2014;837.32;811.91;829.96;811.91;22395100.00;10034436286;1
284;Bitcoin;BTC;6/02/2014;819.81;770.59;815.59;781.55;50108700.00;9662791119;1
285;Bitcoin;BTC;7/02/2014;783.2;654.35;783.2;712.4;113643000.00;8810607000;1
286;Bitcoin;BTC;8/02/2014;721.82;661.87;699.57;673.92;38742600.00;8337738240;1
287;Bitcoin;BTC;9/02/2014;712.27;655.25;671.46;682.9;39311400.00;8451228950;1
288;Bitcoin;BTC;10/02/2014;703.71;550.5;681.32;681.03;112758000.00;8430742782;1
289;Bitcoin;BTC;11/02/2014;712.46;636.66;683.5;672.17;72745200.00;8323817195;1
290;Bitcoin;BTC;12/02/2014;672.9;643.04;672.38;651.72;25367600.00;8073458481;1
291;Bitcoin;BTC;13/02/2014;657.99;601.91;651.08;605.24;38588100.00;7500376176;1
292;Bitcoin;BTC;14/02/2014;691.72;541.04;601.17;661.99;102506000.00;8206805878;1
293;Bitcoin;BTC;15/02/2014;661.84;632.84;660.9;650.92;26709200.00;8072579656;1
294;Bitcoin;BTC;16/02/2014;665.1;584.17;651.3;616.63;40061700.00;7650358837;1
295;Bitcoin;BTC;17/02/2014;656.95;607.31;614.23;626.27;31948400.00;7772386462;1
296;Bitcoin;BTC;18/02/2014;645.76;612.54;627.16;626.6;20015100.00;7779035355;1
297;Bitcoin;BTC;19/02/2014;631.77;618.7;625.97;623.03;13897800.00;7737830115;1
298;Bitcoin;BTC;20/02/2014;627.73;556.14;623.09;556.14;46905000.00;6909538974;1
299;Bitcoin;BTC;21/02/2014;582.96;530.47;556.88;574.16;47308100.00;7135603064;1
300;Bitcoin;BTC;22/02/2014;614.48;558.58;574.24;605.42;31254000.00;7526808473;1
301;Bitcoin;BTC;23/02/2014;639.91;599.7;606.47;605.82;31434400.00;7534325867;1
302;Bitcoin;BTC;24/02/2014;607.61;538.7;606.04;546.32;57893900.00;6796971990;1
303;Bitcoin;BTC;25/02/2014;541.38;420.41;540.24;538.71;126314000.00;6704461434;1
304;Bitcoin;BTC;26/02/2014;603.8;532.58;537.04;582.69;64642700.00;7254505067;1
305;Bitcoin;BTC;27/02/2014;594.05;566.62;581.65;578.77;25540800.00;7208406719;1
306;Bitcoin;BTC;28/02/2014;584.14;545.17;579.7;549.26;28076100.00;6843353924;1
307;Bitcoin;BTC;1/03/2014;573.38;539.29;549.92;565.61;18668100.00;7049084308;1
308;Bitcoin;BTC;2/03/2014;570.48;553.27;567.23;559.79;7950760.00;6978524072;1
309;Bitcoin;BTC;3/03/2014;702.91;560.52;562.56;667.76;96056896.00;8326933812;1
310;Bitcoin;BTC;4/03/2014;696.22;655.68;668.24;666.78;55344600.00;8317230356;1
311;Bitcoin;BTC;5/03/2014;674.28;646.28;666.24;665.51;22461900.00;8304000852;1
312;Bitcoin;BTC;6/03/2014;669.77;649.79;664.52;663.86;16068100.00;8286267327;1
313;Bitcoin;BTC;7/03/2014;665.34;616.35;664.31;629.15;34150800.00;7855629815;1
314;Bitcoin;BTC;8/03/2014;635.14;604.46;629.66;617.45;18654200.00;7712151171;1
315;Bitcoin;BTC;9/03/2014;643.95;612.35;616.31;636.96;15396500.00;7958687808;1
316;Bitcoin;BTC;10/03/2014;644.76;615.02;636.33;627.79;20639800.00;7846433315;1
